x1,x2,x3,x4,x5,x6,x7,total,remarks
2,10,10,3,8,10,36,79,5
3,0,2,10,3,0,21,39,1
3,0,1,8,3,2,37,54,3
2,10,9,7,10,6,14,58,3
2,10,10,2,5,1,28,58,3
2,10,7,9,7,6,23,64,4
3,0,1,8,5,1,6,24,1
3,0,0,7,6,4,13,33,1
2,10,9,1,7,2,17,48,2
2,10,8,9,9,1,6,45,2
2,10,9,7,3,4,13,48,2
3,0,1,6,10,7,17,44,2
2,10,10,5,0,9,10,46,2
3,0,2,0,7,9,20,41,2
2,10,8,1,7,6,32,66,4
3,0,1,10,6,4,27,51,3
2,10,8,0,0,3,35,58,3
3,0,0,0,2,6,39,50,3
2,10,8,1,9,3,22,55,3
2,10,9,0,9,9,12,51,3
3,0,2,10,8,7,24,54,3
3,0,1,9,8,5,18,44,2
3,0,2,8,3,6,40,62,4
2,10,10,1,3,4,32,62,4
3,0,0,9,2,3,33,50,3
2,10,10,7,1,4,33,67,4
2,10,7,8,10,5,5,47,2
3,0,0,0,4,9,25,41,2
2,10,9,6,7,1,33,68,4
3,0,0,7,4,0,4,18,1
3,0,1,6,2,7,2,21,1
3,0,1,10,2,8,21,45,2
3,0,1,6,2,0,5,17,1
3,0,1,5,10,10,22,51,3
3,0,1,0,9,6,22,41,2
3,0,2,2,0,1,33,41,2
2,10,9,0,4,0,37,62,4
2,10,9,4,4,10,2,41,2
2,10,7,7,8,5,14,53,3
3,0,0,3,4,0,9,19,1
3,0,2,8,0,1,0,14,1
2,10,9,4,8,6,27,66,4
3,0,1,5,6,4,29,48,2
3,0,0,4,2,10,17,36,1
2,10,9,5,8,10,33,77,5
2,10,10,7,0,6,18,53,3
2,10,9,9,6,1,38,75,5
2,10,8,1,8,10,10,49,2
3,0,2,10,1,8,6,30,1
2,10,9,8,5,10,4,48,2
2,10,8,3,6,10,23,62,4
2,10,8,1,3,2,37,63,4
3,0,1,8,5,10,7,34,1
3,0,1,4,0,6,32,46,2
3,0,1,6,3,2,35,50,3
2,10,7,7,2,5,13,46,2
2,10,8,9,6,3,9,47,2
2,10,8,0,2,3,27,52,3
2,10,10,8,3,2,7,42,2
2,10,10,8,2,6,35,73,5
2,10,8,6,7,3,27,63,4
3,0,1,1,10,2,35,52,3
2,10,8,8,8,4,31,71,5
3,0,2,0,0,9,7,21,1
2,10,8,8,6,4,40,78,5
2,10,10,10,10,10,28,80,5
2,10,8,2,6,5,36,69,4
2,10,10,9,8,3,19,61,4
2,10,9,3,3,9,2,38,1
3,0,1,1,9,6,36,56,3
3,0,2,1,2,5,31,44,2
2,10,10,9,1,6,26,64,4
3,0,2,9,7,2,23,46,2
2,10,7,9,10,0,13,51,3
3,0,2,7,9,0,1,22,1
3,0,0,7,7,6,10,33,1
2,10,7,6,5,1,35,66,4
2,10,7,6,8,9,25,67,4
3,0,2,4,5,5,19,38,1
3,0,1,0,6,3,14,27,1
2,10,9,4,8,8,31,72,5
2,10,9,9,8,5,26,69,4
2,10,8,9,5,0,0,34,1
3,0,0,7,2,1,13,26,1
2,10,10,9,9,1,32,73,5
3,0,0,9,1,4,7,24,1
2,10,9,6,6,4,26,63,4
2,10,8,7,8,3,15,53,3
2,10,9,4,4,4,12,45,2
3,0,1,4,9,1,4,22,1
2,10,8,4,2,9,12,47,2
3,0,0,9,4,10,27,53,3
2,10,7,10,4,5,16,54,3
2,10,8,3,9,2,17,51,3
2,10,8,6,9,3,14,52,3
2,10,9,10,4,0,12,47,2
3,0,0,3,9,9,24,48,2
3,0,1,10,2,8,11,35,1
2,10,9,1,5,7,16,50,3
2,10,8,9,8,5,2,44,2
2,10,7,7,9,1,15,51,3
2,10,9,10,10,10,9,60,4
3,0,2,7,1,8,12,33,1
2,10,9,7,10,7,26,71,5
3,0,2,10,9,7,31,62,4
3,0,2,6,1,8,17,37,1
3,0,1,4,10,2,37,57,3
2,10,8,2,6,8,4,40,2
2,10,8,3,2,2,29,56,3
3,0,0,8,3,2,10,26,1
3,0,0,10,3,3,28,47,2
2,10,8,1,5,5,27,58,3
3,0,1,3,5,10,1,23,1
2,10,7,6,0,3,13,41,2
3,0,1,10,2,1,37,54,3
2,10,10,4,1,1,27,55,3
3,0,2,8,4,0,5,22,1
2,10,8,1,6,10,10,47,2
3,0,0,0,1,10,5,19,1
3,0,2,9,6,10,26,56,3
2,10,8,8,4,8,31,71,5
3,0,2,10,3,4,36,58,3
3,0,1,3,1,7,6,21,1
3,0,2,5,6,3,33,52,3
2,10,7,4,10,10,25,68,4
2,10,7,5,1,4,6,35,1
2,10,8,10,4,9,26,69,4
3,0,1,9,6,6,26,51,3
2,10,9,5,1,2,23,52,3
2,10,8,2,10,5,2,39,1
2,10,10,5,9,4,20,60,4
2,10,10,0,1,6,3,32,1
3,0,2,6,9,1,2,23,1
2,10,9,0,10,0,28,59,3
2,10,8,10,2,4,2,38,1
2,10,9,9,0,7,22,59,3
2,10,8,9,4,7,8,48,2
3,0,1,10,1,2,5,22,1
2,10,7,6,5,2,25,57,3
3,0,1,4,0,2,2,12,1
3,0,1,9,3,9,10,35,1
2,10,10,1,1,1,14,39,1
2,10,10,7,6,8,38,81,5
3,0,1,6,6,6,39,61,4
3,0,0,1,10,3,20,37,1
2,10,10,6,10,10,24,72,5
2,10,9,2,1,3,39,66,4
3,0,2,5,3,8,7,28,1
3,0,1,4,5,5,13,31,1
3,0,2,4,6,8,20,43,2
2,10,7,5,10,2,9,45,2
2,10,9,6,2,8,8,45,2
2,10,10,5,2,3,20,52,3
2,10,9,4,8,1,15,49,2
3,0,0,7,2,2,5,19,1
3,0,2,7,3,3,38,56,3
2,10,7,6,0,7,10,42,2
3,0,1,6,4,7,17,38,1
3,0,0,7,3,5,5,23,1
3,0,0,6,6,4,22,41,2
2,10,7,5,2,7,15,48,2
3,0,1,10,6,9,30,59,3
2,10,9,9,10,7,28,75,5
3,0,2,1,9,4,40,59,3
2,10,10,1,3,5,4,35,1
3,0,0,3,4,7,1,18,1
3,0,1,3,7,4,14,32,1
2,10,10,3,5,4,28,62,4
2,10,10,10,2,9,20,63,4
2,10,7,5,6,1,40,71,5
3,0,1,8,3,7,3,25,1
2,10,10,7,3,6,33,71,5
3,0,1,4,9,8,26,51,3
3,0,2,5,8,3,34,55,3
2,10,8,7,10,7,15,59,3
3,0,0,2,0,6,5,16,1
3,0,0,4,4,4,32,47,2
3,0,1,5,3,4,11,27,1
2,10,7,10,8,9,36,82,5
3,0,0,9,1,0,21,34,1
2,10,9,1,0,1,9,32,1
3,0,1,0,1,4,4,13,1
3,0,1,8,9,2,40,63,4
2,10,8,8,6,5,31,70,5
3,0,1,7,10,4,5,30,1
2,10,9,3,9,0,13,46,2
2,10,7,4,10,5,5,43,2
3,0,2,5,2,4,17,33,1
2,10,7,8,2,4,20,53,3
2,10,10,8,9,7,8,54,3
3,0,0,5,10,9,9,36,1
2,10,7,8,1,2,12,42,2
2,10,9,7,3,6,30,67,4
3,0,2,5,9,5,31,55,3
3,0,2,0,9,1,23,38,1
2,10,9,10,3,5,10,49,2
2,10,8,4,0,6,5,35,1
2,10,9,6,10,3,18,58,3
3,0,2,10,5,10,39,69,4
3,0,0,3,3,9,34,52,3
2,10,8,1,8,3,18,50,3
3,0,0,9,10,7,8,37,1
3,0,0,0,0,1,16,20,1
2,10,8,1,8,7,16,52,3
2,10,10,5,7,8,18,60,4
3,0,1,10,1,7,3,25,1
3,0,1,2,10,1,7,24,1
3,0,2,4,2,0,34,45,2
2,10,9,8,7,7,34,77,5
2,10,7,4,4,8,23,58,3
2,10,10,3,8,8,0,41,2
3,0,2,8,0,2,25,40,2
3,0,2,3,3,9,22,42,2
3,0,0,8,4,10,25,50,3
2,10,8,4,2,4,15,45,2
2,10,10,8,5,0,26,61,4
3,0,0,0,3,9,25,40,2
3,0,2,8,3,3,13,32,1
2,10,9,0,8,10,15,54,3
3,0,2,2,10,6,17,40,2
3,0,2,5,8,8,39,65,4
3,0,0,9,5,2,12,31,1
2,10,10,10,0,1,1,34,1
3,0,2,7,4,5,2,23,1
3,0,2,0,4,6,3,18,1
2,10,8,3,4,0,7,34,1
2,10,8,2,10,4,0,36,1
2,10,10,3,4,10,30,69,4
3,0,1,1,3,0,11,19,1
2,10,9,1,10,4,2,38,1
3,0,0,10,4,8,24,49,2
2,10,9,0,5,6,39,71,5
2,10,10,4,7,7,32,72,5
2,10,10,2,4,10,37,75,5
2,10,7,5,7,10,26,67,4
2,10,8,4,0,10,17,51,3
2,10,9,5,10,6,32,74,5
3,0,1,10,5,2,2,23,1
2,10,10,10,3,6,34,75,5
2,10,10,8,5,0,5,40,2
3,0,0,9,2,0,27,41,2
3,0,0,10,4,9,2,28,1
3,0,0,9,10,3,25,50,3
2,10,9,5,1,9,10,46,2
3,0,1,10,0,10,39,63,4
3,0,9,1,0,3,26,42,2
3,0,6,2,0,4,9,24,1
3,0,6,6,6,5,18,44,2
3,0,5,10,7,9,31,65,4
3,0,3,10,2,8,7,33,1
3,0,8,7,3,0,14,35,1
3,0,6,5,10,8,18,50,3
3,0,5,7,4,0,4,23,1
3,0,5,4,10,2,34,58,3
3,0,5,8,9,3,34,62,4
3,0,4,7,4,3,37,58,3
3,0,4,2,1,5,38,53,3
3,0,6,2,9,9,35,64,4
3,0,6,10,10,2,7,38,1
3,0,7,1,8,7,0,26,1
3,0,4,5,9,3,12,36,1
3,0,8,7,3,0,36,57,3
3,0,4,6,0,7,4,24,1
3,0,5,6,0,3,22,39,1
3,0,8,1,8,1,2,23,1
3,0,9,0,1,10,0,23,1
3,0,5,10,10,3,23,54,3
3,0,7,5,5,5,2,27,1
3,0,8,7,2,7,22,49,2
3,0,9,3,6,3,28,52,3
3,0,8,9,6,10,16,52,3
3,0,5,5,4,9,20,46,2
3,0,3,10,4,1,23,44,2
3,0,5,7,8,10,19,52,3
3,0,9,4,10,7,1,34,1
3,0,3,7,6,0,30,49,2
3,0,3,9,9,6,27,57,3
3,0,7,3,7,3,26,49,2
3,0,6,3,4,7,32,55,3
3,0,8,6,8,4,28,57,3
3,0,6,1,1,10,15,36,1
3,0,4,8,3,4,25,47,2
3,0,3,2,8,9,8,33,1
3,0,8,10,6,10,21,58,3
3,0,8,8,1,9,15,44,2
3,0,8,10,3,2,40,66,4
3,0,3,10,9,9,19,53,3
3,0,3,3,5,7,40,61,4
3,0,6,0,10,2,18,39,1
3,0,6,6,10,7,30,62,4
3,0,6,6,7,7,14,43,2
3,0,7,2,10,5,1,28,1
3,0,7,9,6,0,13,38,1
3,0,7,10,2,7,25,54,3
3,0,5,8,8,5,26,55,3
3,0,8,4,8,1,8,32,1
3,0,8,9,0,10,10,40,2
3,0,8,1,3,2,24,41,2
3,0,3,6,8,0,31,51,3
3,0,4,9,7,4,31,58,3
3,0,6,0,0,6,8,23,1
3,0,7,0,10,6,35,61,4
3,0,4,1,9,9,19,45,2
3,0,9,1,8,3,24,48,2
3,0,5,0,0,10,26,44,2
3,0,6,7,8,1,27,52,3
3,0,6,0,5,4,2,20,1
3,0,5,2,10,2,30,52,3
3,0,7,9,9,2,23,53,3
3,0,4,2,10,8,26,53,3
3,0,9,2,7,2,26,49,2
3,0,9,7,5,0,11,35,1
3,0,8,10,10,6,26,63,4
3,0,8,10,8,10,28,67,4
3,0,3,10,1,3,6,26,1
3,0,8,3,2,2,6,24,1
3,0,7,3,5,8,19,45,2
3,0,5,1,1,5,35,50,3
3,0,6,0,10,7,40,66,4
3,0,5,0,5,5,38,56,3
3,0,3,9,8,1,34,58,3
3,0,8,8,7,3,2,31,1
3,0,5,8,7,4,3,30,1
3,0,7,1,3,1,15,30,1
3,0,7,1,7,7,3,28,1
3,0,8,10,5,7,10,43,2
3,0,9,2,7,9,33,63,4
3,0,4,3,7,6,38,61,4
3,0,7,8,7,7,18,50,3
3,0,9,0,5,6,1,24,1
3,0,4,5,8,2,40,62,4
3,0,5,4,1,5,0,18,1
3,0,6,0,4,4,3,20,1
3,0,4,6,9,4,10,36,1
3,0,6,4,5,5,24,47,2
3,0,3,6,3,1,19,35,1
3,0,8,7,7,7,29,61,4
3,0,7,4,2,4,24,44,2
3,0,4,3,10,5,28,53,3
3,0,8,10,8,7,4,40,2
3,0,8,10,0,5,7,33,1
3,0,4,6,3,0,39,55,3
3,0,8,0,5,2,29,47,2
3,0,4,4,3,0,2,16,1
3,0,5,2,10,2,16,38,1
3,0,9,5,0,8,30,55,3
3,0,9,0,7,1,32,52,3
3,0,8,5,3,10,19,48,2
3,0,3,2,0,8,11,27,1
3,0,3,7,0,4,21,38,1
3,0,3,2,8,8,28,52,3
3,0,3,5,2,3,11,27,1
3,0,3,7,3,8,24,48,2
3,0,7,3,10,9,31,63,4
3,0,4,10,2,7,16,42,2
3,0,3,8,10,4,33,61,4
3,0,4,1,1,3,28,40,2
3,0,5,4,10,6,7,35,1
3,0,5,9,4,8,8,37,1
3,0,4,7,6,5,28,53,3
3,0,7,6,3,1,21,41,2
3,0,8,6,3,2,26,48,2
3,0,3,9,10,10,20,55,3
3,0,8,2,8,1,29,51,3
3,0,5,3,0,5,36,52,3
3,0,4,2,10,4,8,31,1
3,0,4,10,2,6,23,48,2
3,0,3,3,4,6,12,31,1
3,0,3,2,6,4,2,20,1
3,0,7,5,9,1,11,36,1
3,0,8,4,8,8,39,70,5
3,0,8,6,10,7,14,48,2
3,0,9,7,2,8,15,44,2
3,0,8,1,8,5,9,34,1
3,0,7,2,7,10,31,60,4
3,0,6,2,5,8,8,32,1
3,0,7,5,3,8,7,33,1
3,0,9,5,2,8,1,28,1
3,0,3,8,4,6,0,24,1
3,0,7,1,6,9,18,44,2
3,0,7,9,8,6,12,45,2
3,0,7,5,5,7,20,47,2
3,0,7,5,2,8,30,55,3
3,0,4,7,9,7,28,58,3
3,0,6,7,10,4,11,41,2
3,0,6,3,9,7,11,39,1
3,0,6,6,8,7,4,34,1
3,0,6,2,3,4,4,22,1
3,0,4,0,6,8,14,35,1
3,0,8,0,4,5,17,37,1
3,0,5,6,4,4,6,28,1
3,0,5,0,0,0,32,40,2
3,0,6,1,0,8,15,33,1
3,0,4,6,3,9,13,38,1
3,0,9,6,3,9,26,56,3
3,0,5,6,5,7,35,61,4
3,0,7,5,9,3,31,58,3
3,0,7,8,1,8,38,65,4
3,0,4,6,6,2,13,34,1
3,0,8,5,4,10,26,56,3
3,0,5,4,7,4,13,36,1
3,0,7,3,5,9,13,40,2
3,0,3,2,9,8,20,45,2
3,0,6,6,5,4,6,30,1
3,0,7,7,2,2,17,38,1
3,0,4,4,9,1,9,30,1
3,0,9,5,2,1,36,56,3
3,0,7,10,9,0,4,33,1
3,0,3,10,3,0,39,58,3
3,0,7,0,3,4,18,35,1
3,0,5,2,7,4,14,35,1
3,0,8,9,5,0,2,27,1
3,0,4,0,4,4,22,37,1
3,0,3,6,6,1,8,27,1
3,0,6,6,10,3,32,60,4
3,0,5,2,6,6,1,23,1
3,0,8,2,2,10,38,63,4
3,0,8,9,2,2,7,31,1
3,0,6,2,2,7,14,34,1
3,0,3,6,0,9,6,27,1
3,0,5,0,7,8,23,46,2
3,0,4,2,6,2,34,51,3
3,0,4,7,0,6,23,43,2
3,0,3,4,10,2,2,24,1
3,0,7,0,7,1,26,44,2
3,0,9,6,9,5,36,68,4
3,0,9,2,1,7,3,25,1
3,0,3,4,5,4,37,56,3
3,0,3,7,8,10,15,46,2
3,0,6,1,0,4,32,46,2
3,0,5,6,2,3,23,42,2
3,0,3,10,4,4,30,54,3
3,0,9,4,4,5,18,43,2
3,0,3,7,9,5,6,33,1
3,0,4,6,5,8,11,37,1
3,0,8,3,6,8,35,63,4
3,0,8,5,10,0,35,61,4
3,0,8,2,7,9,13,42,2
3,0,5,5,5,10,0,28,1
3,0,3,7,1,10,9,33,1
3,0,4,2,6,3,4,22,1
3,0,8,10,5,0,13,39,1
3,0,8,9,2,3,33,58,3
3,0,9,1,10,3,2,28,1
3,0,3,1,5,8,30,50,3
3,0,8,2,4,0,15,32,1
3,0,7,5,5,10,4,34,1
3,0,8,1,9,10,21,52,3
3,0,6,2,9,5,8,33,1
3,0,3,2,9,2,38,57,3
3,0,6,1,2,1,28,41,2
3,0,5,2,3,1,5,19,1
3,0,9,1,6,1,24,44,2
3,0,8,2,10,7,14,44,2
3,0,9,6,1,7,30,56,3
3,0,9,5,1,7,20,45,2
3,0,8,2,8,8,23,52,3
3,0,5,1,7,1,4,21,1
3,0,7,1,4,10,35,60,4
3,0,7,1,0,8,26,45,2
3,0,8,7,0,3,6,27,1
3,0,8,3,6,7,18,45,2
3,0,6,2,0,8,15,34,1
3,0,9,3,10,8,25,58,3
3,0,4,6,9,3,12,37,1
3,0,3,0,6,8,10,30,1
3,0,8,10,0,4,6,31,1
3,0,8,8,7,9,5,40,2
3,0,3,9,0,7,32,54,3
3,0,5,10,1,5,8,32,1
3,0,7,10,2,7,27,56,3
3,0,7,7,5,5,34,61,4
3,0,8,5,3,7,13,39,1
3,0,8,2,2,9,26,50,3
3,0,7,2,7,0,2,21,1
3,0,8,7,3,7,31,59,3
3,0,6,8,4,5,4,30,1
3,0,6,3,0,9,4,25,1
3,0,9,5,4,5,2,28,1
3,0,7,9,3,1,11,34,1
3,0,4,6,4,10,37,64,4
3,0,3,10,0,5,40,61,4
3,0,3,4,5,2,30,47,2
3,0,4,5,9,3,37,61,4
3,0,7,3,5,3,14,35,1
3,0,4,10,7,4,39,67,4
3,0,9,4,7,9,10,42,2
3,0,6,7,1,10,2,29,1
3,0,8,10,5,7,14,47,2
3,0,6,2,3,0,19,33,1
3,0,6,0,2,5,19,35,1
3,0,5,7,4,6,15,40,2
3,0,9,2,5,9,16,44,2
3,0,5,0,5,8,36,57,3
3,0,7,9,5,5,34,63,4
3,0,9,2,0,10,31,55,3
3,0,7,4,3,9,13,39,1
3,0,5,8,7,10,7,40,2
3,0,9,1,4,10,21,48,2
3,0,4,7,5,7,1,27,1
3,0,8,5,1,6,35,58,3
3,0,5,6,10,6,33,63,4
3,0,8,6,5,4,13,39,1
3,0,7,0,8,8,24,50,3
3,0,4,9,5,10,14,45,2
3,0,3,8,6,2,33,55,3
3,0,7,3,1,6,0,20,1
3,0,8,0,2,5,1,19,1
3,0,9,1,10,2,39,64,4
3,0,3,0,9,1,7,23,1
3,0,6,9,9,2,1,30,1
3,0,8,3,0,9,40,63,4
3,0,7,3,10,5,26,54,3
3,0,6,9,10,5,26,59,3
3,0,5,1,1,6,11,27,1
3,0,8,9,6,1,16,43,2
3,0,5,6,6,8,4,32,1
3,0,6,9,10,6,38,72,5
3,0,7,1,8,8,16,43,2
3,0,4,3,5,7,23,45,2
3,0,5,6,8,1,18,41,2
3,0,8,0,9,3,35,58,3
3,0,6,1,10,8,33,61,4
3,0,9,6,7,3,10,38,1
3,0,6,5,4,10,9,37,1
3,0,5,5,6,5,25,49,2
3,0,3,2,4,3,1,16,1
3,0,5,2,4,6,2,22,1
3,0,4,5,7,9,37,65,4
3,0,7,4,4,3,0,21,1
3,0,3,1,8,8,2,25,1
3,0,7,2,0,3,37,52,3
3,0,4,7,3,1,32,50,3
3,0,8,1,5,7,39,63,4
3,0,4,0,2,0,2,11,1
3,0,5,8,0,4,24,44,2
3,0,3,4,7,9,22,48,2
3,0,3,5,2,7,16,36,1
3,0,6,5,7,10,5,36,1
3,0,3,4,6,9,17,42,2
3,0,9,6,8,10,25,61,4
3,0,6,0,0,0,29,38,1
3,0,6,2,10,5,24,50,3
3,0,8,10,1,8,33,63,4
3,0,4,7,10,7,36,67,4
3,0,7,9,10,6,4,39,1
3,0,4,3,9,1,19,39,1
3,0,7,1,9,10,4,34,1
3,0,4,9,7,5,21,49,2
3,0,3,10,8,4,6,34,1
3,0,6,3,6,7,14,39,1
3,0,6,9,1,6,32,57,3
3,0,8,9,8,2,36,66,4
3,0,9,6,4,3,2,27,1
3,0,4,4,10,9,13,43,2
3,0,6,9,7,1,39,65,4
3,0,4,1,0,1,5,14,1
3,0,7,10,4,5,31,60,4
3,0,4,5,4,1,23,40,2
3,0,3,0,7,7,19,39,1
3,0,7,6,4,1,36,57,3
3,0,4,8,3,7,15,40,2
3,0,8,4,2,3,25,45,2
3,0,5,2,2,0,18,30,1
3,0,5,2,8,1,1,20,1
3,0,6,3,4,1,26,43,2
3,0,3,2,5,0,9,22,1
3,0,3,8,3,5,19,41,2
3,0,8,9,8,8,17,53,3
3,0,3,2,10,8,39,65,4
3,0,8,0,9,2,4,26,1
3,0,3,4,3,0,24,37,1
3,0,9,1,1,5,28,47,2
3,0,6,1,6,5,26,47,2
3,0,4,8,9,5,14,43,2
3,0,7,9,0,8,11,38,1
3,0,6,9,7,3,16,44,2
3,0,9,6,4,4,24,50,3
3,0,6,9,5,2,3,28,1
3,0,8,10,4,6,6,37,1
3,0,8,7,9,0,38,65,4
3,0,8,3,5,1,34,54,3
3,0,3,8,2,5,37,58,3
3,0,5,0,10,10,9,37,1
3,0,8,10,4,6,26,57,3
3,0,3,3,6,10,8,33,1
3,0,3,0,3,10,0,19,1
3,0,5,9,4,8,13,42,2
3,0,5,1,8,0,30,47,2
3,0,6,2,1,1,36,49,2
3,0,3,7,5,0,39,57,3
3,0,6,5,7,4,18,43,2
3,0,3,10,5,4,20,45,2
3,0,6,3,3,7,36,58,3
3,0,8,6,0,0,7,24,1
3,0,6,1,1,7,27,45,2
3,0,6,0,0,0,3,12,1
3,0,5,0,3,0,25,36,1
3,0,6,3,0,8,39,59,3
3,0,7,4,4,6,27,51,3
3,0,8,5,10,4,5,35,1
3,0,4,1,7,10,2,27,1
3,0,8,2,10,5,18,46,2
3,0,7,7,9,10,4,40,2
3,0,7,0,10,1,9,30,1
3,0,6,8,7,10,11,45,2
3,0,9,0,8,5,14,39,1
3,0,5,1,2,6,13,30,1
3,0,3,3,10,2,4,25,1
3,0,6,4,6,6,28,53,3
3,0,8,4,8,0,2,25,1
3,0,3,0,5,5,11,27,1
3,0,9,2,5,6,29,54,3
3,0,8,5,6,3,26,51,3
3,0,7,1,0,6,25,42,2
3,0,6,4,4,8,26,51,3
3,0,7,2,7,7,13,39,1
3,0,8,7,10,10,12,50,3
3,0,3,5,4,8,0,23,1
3,0,9,0,0,8,5,25,1
3,0,9,3,1,7,5,28,1
3,0,6,0,7,0,22,38,1
3,0,3,5,6,6,14,37,1
3,0,4,10,4,8,31,60,4
3,0,3,6,5,7,0,24,1
3,0,5,1,10,6,11,36,1
3,0,6,1,7,9,26,52,3
3,0,5,2,1,1,15,27,1
3,0,4,6,9,6,31,59,3
3,0,3,1,10,9,13,39,1
3,0,7,9,0,7,35,61,4
3,0,5,2,7,7,10,34,1
3,0,7,1,7,0,33,51,3
3,0,4,10,0,10,15,42,2
3,0,8,3,6,7,26,53,3
3,0,3,7,8,2,13,36,1
3,0,6,0,9,4,15,37,1
3,0,6,6,4,1,20,40,2
3,0,5,2,10,9,21,50,3
3,0,7,5,6,4,30,55,3
3,0,8,9,9,7,19,55,3
3,0,4,9,7,1,0,24,1
3,0,5,1,9,4,15,37,1
3,0,7,1,3,1,38,53,3
3,0,3,7,5,9,18,45,2
3,0,3,8,6,2,10,32,1
3,0,6,2,2,1,9,23,1
3,0,6,2,2,7,7,27,1
3,0,8,1,5,8,6,31,1
3,0,3,6,1,2,18,33,1
3,0,8,0,7,4,38,60,4
3,0,7,8,6,8,21,53,3
3,0,7,6,4,4,38,62,4
3,0,8,4,7,6,31,59,3
3,0,8,9,4,10,10,44,2
3,0,4,8,4,10,30,59,3
3,0,8,1,9,5,33,59,3
3,0,5,7,6,0,1,22,1
3,0,9,6,3,0,9,30,1
3,0,4,5,3,8,28,51,3
3,0,4,4,1,6,4,22,1
3,0,4,2,5,7,5,26,1
3,0,4,10,9,7,24,57,3
3,0,3,9,4,4,35,58,3
3,0,5,3,4,3,25,43,2
3,0,7,2,3,7,25,47,2
3,0,3,2,4,6,28,46,2
3,0,4,7,9,9,34,66,4
3,0,4,5,8,8,22,50,3
3,0,9,0,9,3,27,51,3
3,0,3,7,4,3,33,53,3
3,0,3,3,5,6,25,45,2
3,0,4,6,2,9,23,47,2
3,0,6,9,5,0,25,48,2
3,0,6,8,7,5,16,45,2
3,0,7,8,5,2,28,53,3
3,0,5,5,5,1,13,32,1
3,0,7,2,5,9,11,37,1
3,0,9,2,9,10,13,46,2
3,0,7,9,9,0,24,52,3
3,0,7,6,1,6,32,55,3
3,0,9,1,4,5,13,35,1
3,0,7,6,10,6,15,47,2
3,0,6,2,0,7,27,45,2
3,0,7,10,4,0,0,24,1
3,0,8,7,3,2,38,61,4
3,0,4,2,6,3,30,48,2
3,0,8,10,8,7,14,50,3
3,0,4,9,9,7,2,34,1
3,0,7,2,5,10,5,32,1
3,0,5,6,7,5,12,38,1
3,0,7,6,9,2,36,63,4
3,0,4,10,10,6,13,46,2
3,0,9,5,5,1,29,52,3
3,0,6,10,7,1,17,44,2
3,0,8,8,10,4,17,50,3
3,0,6,3,9,10,6,37,1
3,0,7,7,1,4,7,29,1
3,0,8,5,0,3,26,45,2
3,0,3,0,5,7,13,31,1
3,0,4,5,1,6,3,22,1
3,0,7,7,1,2,5,25,1
3,0,8,0,4,6,16,37,1
3,0,5,7,4,5,31,55,3
3,0,8,4,6,0,24,45,2
3,0,3,2,10,1,9,28,1
3,0,9,0,1,1,14,28,1
3,0,5,3,4,0,38,53,3
3,0,6,5,4,5,29,52,3
3,0,4,0,5,3,28,43,2
3,0,9,3,4,2,39,60,4
3,0,8,9,9,7,20,56,3
3,0,7,9,8,7,33,67,4
3,0,8,5,9,9,36,70,5
3,0,8,7,10,2,2,32,1
3,0,6,7,5,8,8,37,1
3,0,8,4,2,7,20,44,2
3,0,4,10,2,9,29,57,3
3,0,8,4,7,9,14,45,2
3,0,9,5,2,7,0,26,1
3,0,9,4,0,3,6,25,1
3,0,3,4,3,6,15,34,1
3,0,4,8,8,10,29,62,4
3,0,8,8,0,6,7,32,1
3,0,6,10,8,8,28,63,4
3,0,7,1,0,1,0,12,1
3,0,5,6,10,9,37,70,5
3,0,3,1,8,2,2,19,1
3,0,5,2,7,10,28,55,3
3,0,7,4,4,4,23,45,2
3,0,8,0,6,1,4,22,1
3,0,3,5,3,5,32,51,3
3,0,9,3,8,3,10,36,1
3,0,4,5,3,2,28,45,2
3,0,4,2,9,6,22,46,2
3,0,8,4,10,8,0,33,1
3,0,7,1,3,0,35,49,2
3,0,8,1,9,9,2,32,1
3,0,5,9,5,9,40,71,5
3,0,5,2,3,0,2,15,1
3,0,4,0,9,10,5,31,1
3,0,7,8,3,10,24,55,3
3,0,6,10,0,3,40,62,4
3,0,5,3,3,4,14,32,1
3,0,7,7,2,9,14,42,2
3,0,3,1,10,7,17,41,2
3,0,6,10,0,3,17,39,1
3,0,3,7,7,7,4,31,1
3,0,7,6,1,4,13,34,1
3,0,9,4,7,1,2,26,1
3,0,7,0,3,7,16,36,1
3,0,4,8,6,9,10,40,2
3,0,6,1,4,3,30,47,2
3,0,3,8,10,9,17,50,3
3,0,7,4,3,5,5,27,1
3,0,3,8,0,10,11,35,1
3,0,3,3,1,5,9,24,1
3,0,3,1,3,8,8,26,1
3,0,9,3,10,8,40,73,5
3,0,5,0,5,10,21,44,2
3,0,9,6,3,4,0,25,1
3,0,7,0,1,3,14,28,1
3,0,6,10,1,5,22,47,2
3,0,8,2,1,8,32,54,3
3,0,3,9,8,6,10,39,1
3,0,4,5,7,2,6,27,1
3,0,7,1,5,9,12,37,1
3,0,9,2,10,10,11,45,2
3,0,4,5,8,6,23,49,2
3,0,6,7,9,2,31,58,3
3,0,3,1,9,5,23,44,2
3,0,6,5,1,2,20,37,1
3,0,8,2,0,8,21,42,2
3,0,8,0,7,3,11,32,1
3,0,4,3,4,0,40,54,3
3,0,6,6,3,7,36,61,4
